Order ID,Date,Customer ID,Company Name,Sales Person,Region,Item,Price,Quantity,Revenue,,,,,,,,,,
1438,05-04-2019,4,Company D,Ben Wallace,Texas,Item 3,69,7,483,,,,,,,,,,
1439,05-04-2019,16,Company P,Andrew James,Arizona,Item 2,199,9,1791,,,,,,,,,,
1440,05-04-2019,18,Company R,Andrew James,Arizona,Item 2,199,2,398,,,,,,,,,,
1441,05-04-2019,13,Company M,Anne Lee,New Mexico,Item 2,199,5,995,,,,,,,,,,
1442,05-04-2019,15,Company O,Michael Fox,New Mexico,Item 3,69,1,69,,,,,,,,,,
1443,05-04-2019,15,Company O,Anne Lee,New Mexico,Item 5,289,8,2312,,,,,,,,,,
1444,06-04-2019,3,Company C,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1445,06-04-2019,1,Company A,Ben Wallace,Texas,Item 2,199,3,597,,,,,,,,,,
1446,07-04-2019,12,Company L,Anne Lee,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1447,07-04-2019,7,Company G,Kim Fishman,California,Item 3,69,6,414,,,,,,,,,,
1448,07-04-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,7,1113,,,,,,,,,,
1449,07-04-2019,20,Company T,Andrew James,Arizona,Item 4,159,9,1431,,,,,,,,,,
1450,07-04-2019,4,Company D,Ben Wallace,Texas,Item 2,199,5,995,,,,,,,,,,
1451,08-04-2019,12,Company L,Michael Fox,New Mexico,Item 4,159,9,1431,,,,,,,,,,
1452,09-04-2019,9,Company I,Laura Larsen,California,Item 1,399,5,1995,,,,,,,,,,
1453,09-04-2019,9,Company I,Kim Fishman,California,Item 3,69,6,414,,,,,,,,,,
1454,09-04-2019,7,Company G,Laura Larsen,California,Item 5,289,3,867,,,,,,,,,,
1455,09-04-2019,5,Company E,Anna Weber,Texas,Item 4,159,7,1113,,,,,,,,,,
1456,09-04-2019,17,Company Q,Oscar Knox,Arizona,Item 2,199,7,1393,,,,,,,,,,
1457,09-04-2019,17,Company Q,Andrew James,Arizona,Item 3,69,5,345,,,,,,,,,,
1458,10-04-2019,15,Company O,Michael Fox,New Mexico,Item 3,69,0,0,,,,,,,,,,
1459,10-04-2019,17,Company Q,Andrew James,Arizona,Item 2,199,5,995,,,,,,,,,,
1460,11-04-2019,13,Company M,Michael Fox,New Mexico,Item 2,199,9,1791,,,,,,,,,,
1461,11-04-2019,16,Company P,Oscar Knox,Arizona,Item 4,159,8,1272,,,,,,,,,,
1462,12-04-2019,19,Company S,Andrew James,Arizona,Item 5,289,3,867,,,,,,,,,,
1463,12-04-2019,13,Company M,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
1464,12-04-2019,5,Company E,Ben Wallace,Texas,Item 5,289,5,1445,,,,,,,,,,
1465,13-04-2019,13,Company M,Anne Lee,New Mexico,Item 1,399,0,0,,,,,,,,,,
1466,14-04-2019,9,Company I,Kim Fishman,California,Item 1,399,7,2793,,,,,,,,,,
1467,15-04-2019,3,Company C,Ben Wallace,Texas,Item 2,199,5,995,,,,,,,,,,
1468,15-04-2019,6,Company F,Kim Fishman,California,Item 1,399,0,0,,,,,,,,,,
1469,16-04-2019,12,Company L,Anne Lee,New Mexico,Item 3,69,2,138,,,,,,,,,,
1470,17-04-2019,1,Company A,Anna Weber,Texas,Item 3,69,0,0,,,,,,,,,,
1471,18-04-2019,5,Company E,Ben Wallace,Texas,Item 1,399,8,3192,,,,,,,,,,
1472,18-04-2019,19,Company S,Andrew James,Arizona,Item 3,69,0,0,,,,,,,,,,
1473,18-04-2019,12,Company L,Michael Fox,New Mexico,Item 5,289,5,1445,,,,,,,,,,
1474,18-04-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1475,18-04-2019,13,Company M,Michael Fox,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1476,19-04-2019,19,Company S,Oscar Knox,Arizona,Item 4,159,9,1431,,,,,,,,,,
1477,19-04-2019,4,Company D,Anna Weber,Texas,Item 1,399,7,2793,,,,,,,,,,
1478,19-04-2019,4,Company D,Ben Wallace,Texas,Item 1,399,9,3591,,,,,,,,,,
1479,19-04-2019,10,Company J,Kim Fishman,California,Item 1,399,4,1596,,,,,,,,,,
1480,20-04-2019,6,Company F,Kim Fishman,California,Item 1,399,6,2394,,,,,,,,,,
1481,20-04-2019,18,Company R,Andrew James,Arizona,Item 4,159,8,1272,,,,,,,,,,
1482,20-04-2019,4,Company D,Anna Weber,Texas,Item 3,69,0,0,,,,,,,,,,
1483,20-04-2019,20,Company T,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
1484,21-04-2019,18,Company R,Andrew James,Arizona,Item 3,69,2,138,,,,,,,,,,
1485,21-04-2019,6,Company F,Laura Larsen,California,Item 5,289,5,1445,,,,,,,,,,
1486,22-04-2019,1,Company A,Ben Wallace,Texas,Item 3,69,5,345,,,,,,,,,,
1487,22-04-2019,11,Company K,Anne Lee,New Mexico,Item 4,159,6,954,,,,,,,,,,
1488,23-04-2019,12,Company L,Anne Lee,New Mexico,Item 2,199,8,1592,,,,,,,,,,
1489,23-04-2019,6,Company F,Laura Larsen,California,Item 3,69,4,276,,,,,,,,,,
1490,23-04-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,1,399,,,,,,,,,,
1491,23-04-2019,5,Company E,Anna Weber,Texas,Item 1,399,8,3192,,,,,,,,,,
1492,23-04-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,6,2394,,,,,,,,,,
1493,23-04-2019,8,Company H,Laura Larsen,California,Item 1,399,2,798,,,,,,,,,,
1494,24-04-2019,3,Company C,Ben Wallace,Texas,Item 5,289,6,1734,,,,,,,,,,
1495,25-04-2019,7,Company G,Laura Larsen,California,Item 4,159,5,795,,,,,,,,,,
1496,25-04-2019,10,Company J,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1497,26-04-2019,13,Company M,Anne Lee,New Mexico,Item 2,199,5,995,,,,,,,,,,
1498,26-04-2019,1,Company A,Ben Wallace,Texas,Item 5,289,4,1156,,,,,,,,,,
1499,27-04-2019,18,Company R,Andrew James,Arizona,Item 4,159,1,159,,,,,,,,,,
1500,27-04-2019,18,Company R,Andrew James,Arizona,Item 5,289,8,2312,,,,,,,,,,
1501,28-04-2019,8,Company H,Kim Fishman,California,Item 3,69,8,552,,,,,,,,,,
1502,29-04-2019,7,Company G,Kim Fishman,California,Item 4,159,7,1113,,,,,,,,,,
1503,30-04-2019,6,Company F,Laura Larsen,California,Item 5,289,7,2023,,,,,,,,,,
1504,30-04-2019,11,Company K,Michael Fox,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1505,30-04-2019,9,Company I,Kim Fishman,California,Item 5,289,6,1734,,,,,,,,,,
1506,30-04-2019,20,Company T,Oscar Knox,Arizona,Item 3,69,4,276,,,,,,,,,,
1507,01-05-2019,1,Company A,Ben Wallace,Texas,Item 5,289,6,1734,,,,,,,,,,
1508,01-05-2019,2,Company B,Anna Weber,Texas,Item 2,199,4,796,,,,,,,,,,
1509,02-05-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,7,2023,,,,,,,,,,
1510,02-05-2019,1,Company A,Anna Weber,Texas,Item 3,69,9,621,,,,,,,,,,
1511,03-05-2019,16,Company P,Andrew James,Arizona,Item 1,399,3,1197,,,,,,,,,,
1512,03-05-2019,12,Company L,Anne Lee,New Mexico,Item 5,289,1,289,,,,,,,,,,
1513,03-05-2019,4,Company D,Anna Weber,Texas,Item 4,159,3,477,,,,,,,,,,
1514,03-05-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,2,398,,,,,,,,,,
1515,03-05-2019,18,Company R,Oscar Knox,Arizona,Item 1,399,6,2394,,,,,,,,,,
1516,03-05-2019,1,Company A,Anna Weber,Texas,Item 4,159,0,0,,,,,,,,,,
1517,03-05-2019,17,Company Q,Andrew James,Arizona,Item 3,69,5,345,,,,,,,,,,
1518,03-05-2019,3,Company C,Anna Weber,Texas,Item 3,69,8,552,,,,,,,,,,
1519,04-05-2019,14,Company N,Anne Lee,New Mexico,Item 3,69,9,621,,,,,,,,,,
1520,05-05-2019,12,Company L,Anne Lee,New Mexico,Item 4,159,4,636,,,,,,,,,,
1521,05-05-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,5,1995,,,,,,,,,,
1522,06-05-2019,15,Company O,Anne Lee,New Mexico,Item 3,69,9,621,,,,,,,,,,
1523,07-05-2019,11,Company K,Michael Fox,New Mexico,Item 4,159,3,477,,,,,,,,,,
1524,07-05-2019,14,Company N,Anne Lee,New Mexico,Item 4,159,1,159,,,,,,,,,,
1525,07-05-2019,3,Company C,Ben Wallace,Texas,Item 3,69,6,414,,,,,,,,,,
1526,07-05-2019,4,Company D,Ben Wallace,Texas,Item 5,289,5,1445,,,,,,,,,,
1527,07-05-2019,16,Company P,Oscar Knox,Arizona,Item 4,159,7,1113,,,,,,,,,,
1528,07-05-2019,13,Company M,Anne Lee,New Mexico,Item 4,159,3,477,,,,,,,,,,
1529,07-05-2019,18,Company R,Andrew James,Arizona,Item 2,199,1,199,,,,,,,,,,
1530,07-05-2019,15,Company O,Michael Fox,New Mexico,Item 1,399,0,0,,,,,,,,,,
1531,08-05-2019,4,Company D,Anna Weber,Texas,Item 2,199,7,1393,,,,,,,,,,
1532,09-05-2019,11,Company K,Anne Lee,New Mexico,Item 5,289,1,289,,,,,,,,,,
1533,09-05-2019,18,Company R,Andrew James,Arizona,Item 3,69,4,276,,,,,,,,,,
1534,09-05-2019,1,Company A,Anna Weber,Texas,Item 3,69,1,69,,,,,,,,,,
1535,09-05-2019,7,Company G,Kim Fishman,California,Item 3,69,5,345,,,,,,,,,,
1536,10-05-2019,19,Company S,Oscar Knox,Arizona,Item 4,159,3,477,,,,,,,,,,
1537,10-05-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,1,399,,,,,,,,,,
1538,10-05-2019,3,Company C,Ben Wallace,Texas,Item 3,69,6,414,,,,,,,,,,
1539,11-05-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1540,12-05-2019,9,Company I,Laura Larsen,California,Item 4,159,6,954,,,,,,,,,,
1541,12-05-2019,3,Company C,Anna Weber,Texas,Item 5,289,9,2601,,,,,,,,,,
1542,13-05-2019,5,Company E,Ben Wallace,Texas,Item 2,199,6,1194,,,,,,,,,,
1543,13-05-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,2,798,,,,,,,,,,
1544,13-05-2019,19,Company S,Andrew James,Arizona,Item 2,199,5,995,,,,,,,,,,
1545,14-05-2019,11,Company K,Michael Fox,New Mexico,Item 1,399,6,2394,,,,,,,,,,
1546,15-05-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1547,15-05-2019,6,Company F,Kim Fishman,California,Item 4,159,5,795,,,,,,,,,,
1548,15-05-2019,14,Company N,Michael Fox,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1549,16-05-2019,3,Company C,Anna Weber,Texas,Item 5,289,4,1156,,,,,,,,,,
1550,17-05-2019,15,Company O,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
1551,17-05-2019,1,Company A,Ben Wallace,Texas,Item 1,399,7,2793,,,,,,,,,,
1552,17-05-2019,1,Company A,Anna Weber,Texas,Item 5,289,9,2601,,,,,,,,,,
1553,17-05-2019,10,Company J,Laura Larsen,California,Item 5,289,2,578,,,,,,,,,,
1554,17-05-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,0,0,,,,,,,,,,
1555,17-05-2019,14,Company N,Michael Fox,New Mexico,Item 5,289,6,1734,,,,,,,,,,
1556,17-05-2019,17,Company Q,Oscar Knox,Arizona,Item 2,199,2,398,,,,,,,,,,
1557,17-05-2019,1,Company A,Ben Wallace,Texas,Item 3,69,7,483,,,,,,,,,,
1558,18-05-2019,2,Company B,Ben Wallace,Texas,Item 1,399,4,1596,,,,,,,,,,
1559,19-05-2019,10,Company J,Kim Fishman,California,Item 1,399,1,399,,,,,,,,,,
1560,19-05-2019,20,Company T,Oscar Knox,Arizona,Item 2,199,2,398,,,,,,,,,,
1561,19-05-2019,1,Company A,Anna Weber,Texas,Item 5,289,1,289,,,,,,,,,,
1562,20-05-2019,1,Company A,Anna Weber,Texas,Item 4,159,4,636,,,,,,,,,,
1563,20-05-2019,19,Company S,Andrew James,Arizona,Item 1,399,8,3192,,,,,,,,,,
1564,20-05-2019,2,Company B,Anna Weber,Texas,Item 2,199,9,1791,,,,,,,,,,
1565,20-05-2019,7,Company G,Kim Fishman,California,Item 5,289,8,2312,,,,,,,,,,
1566,21-05-2019,5,Company E,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1567,21-05-2019,17,Company Q,Andrew James,Arizona,Item 3,69,2,138,,,,,,,,,,
1568,22-05-2019,10,Company J,Kim Fishman,California,Item 5,289,7,2023,,,,,,,,,,
1569,22-05-2019,8,Company H,Laura Larsen,California,Item 3,69,2,138,,,,,,,,,,
1570,22-05-2019,14,Company N,Michael Fox,New Mexico,Item 3,69,9,621,,,,,,,,,,
1571,23-05-2019,15,Company O,Anne Lee,New Mexico,Item 4,159,2,318,,,,,,,,,,
1572,24-05-2019,14,Company N,Anne Lee,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1573,25-05-2019,5,Company E,Anna Weber,Texas,Item 4,159,3,477,,,,,,,,,,
1574,25-05-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,3,867,,,,,,,,,,
1575,25-05-2019,5,Company E,Ben Wallace,Texas,Item 4,159,2,318,,,,,,,,,,
1576,25-05-2019,12,Company L,Anne Lee,New Mexico,Item 1,399,2,798,,,,,,,,,,
1577,25-05-2019,13,Company M,Anne Lee,New Mexico,Item 2,199,0,0,,,,,,,,,,
1578,25-05-2019,7,Company G,Laura Larsen,California,Item 3,69,3,207,,,,,,,,,,
1579,25-05-2019,1,Company A,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1580,25-05-2019,11,Company K,Anne Lee,New Mexico,Item 2,199,6,1194,,,,,,,,,,
1581,25-05-2019,9,Company I,Kim Fishman,California,Item 3,69,0,0,,,,,,,,,,
1582,25-05-2019,16,Company P,Oscar Knox,Arizona,Item 5,289,1,289,,,,,,,,,,
1583,25-05-2019,1,Company A,Ben Wallace,Texas,Item 5,289,9,2601,,,,,,,,,,
1584,25-05-2019,5,Company E,Ben Wallace,Texas,Item 2,199,8,1592,,,,,,,,,,
1585,26-05-2019,10,Company J,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
1586,26-05-2019,4,Company D,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1587,26-05-2019,11,Company K,Anne Lee,New Mexico,Item 2,199,1,199,,,,,,,,,,
1588,26-05-2019,17,Company Q,Andrew James,Arizona,Item 4,159,9,1431,,,,,,,,,,
1589,26-05-2019,7,Company G,Laura Larsen,California,Item 3,69,3,207,,,,,,,,,,
1590,26-05-2019,17,Company Q,Andrew James,Arizona,Item 4,159,2,318,,,,,,,,,,
1591,26-05-2019,16,Company P,Andrew James,Arizona,Item 3,69,5,345,,,,,,,,,,
1592,26-05-2019,16,Company P,Oscar Knox,Arizona,Item 4,159,7,1113,,,,,,,,,,
1593,26-05-2019,16,Company P,Andrew James,Arizona,Item 5,289,9,2601,,,,,,,,,,
1594,27-05-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,0,0,,,,,,,,,,
1595,27-05-2019,19,Company S,Oscar Knox,Arizona,Item 2,199,0,0,,,,,,,,,,
1596,28-05-2019,5,Company E,Anna Weber,Texas,Item 4,159,2,318,,,,,,,,,,
1597,28-05-2019,16,Company P,Oscar Knox,Arizona,Item 2,199,8,1592,,,,,,,,,,
1598,28-05-2019,19,Company S,Andrew James,Arizona,Item 4,159,3,477,,,,,,,,,,
1599,28-05-2019,5,Company E,Ben Wallace,Texas,Item 4,159,9,1431,,,,,,,,,,
1600,28-05-2019,9,Company I,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
1601,29-05-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,2,798,,,,,,,,,,
1602,29-05-2019,4,Company D,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1603,29-05-2019,18,Company R,Oscar Knox,Arizona,Item 2,199,8,1592,,,,,,,,,,
1604,29-05-2019,13,Company M,Anne Lee,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1605,29-05-2019,6,Company F,Laura Larsen,California,Item 4,159,5,795,,,,,,,,,,
1606,29-05-2019,16,Company P,Oscar Knox,Arizona,Item 3,69,1,69,,,,,,,,,,
1607,30-05-2019,5,Company E,Anna Weber,Texas,Item 5,289,3,867,,,,,,,,,,
1608,30-05-2019,17,Company Q,Andrew James,Arizona,Item 4,159,8,1272,,,,,,,,,,
1609,30-05-2019,3,Company C,Anna Weber,Texas,Item 4,159,8,1272,,,,,,,,,,
1610,31-05-2019,18,Company R,Andrew James,Arizona,Item 3,69,4,276,,,,,,,,,,
1611,01-06-2019,2,Company B,Ben Wallace,Texas,Item 4,159,1,159,,,,,,,,,,
1612,01-06-2019,10,Company J,Laura Larsen,California,Item 4,159,2,318,,,,,,,,,,
1613,01-06-2019,17,Company Q,Andrew James,Arizona,Item 5,289,0,0,,,,,,,,,,
1614,02-06-2019,8,Company H,Laura Larsen,California,Item 5,289,4,1156,,,,,,,,,,
1615,02-06-2019,3,Company C,Ben Wallace,Texas,Item 3,69,6,414,,,,,,,,,,
1616,02-06-2019,10,Company J,Laura Larsen,California,Item 3,69,4,276,,,,,,,,,,
1617,02-06-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1618,03-06-2019,19,Company S,Andrew James,Arizona,Item 3,69,1,69,,,,,,,,,,
1619,04-06-2019,20,Company T,Andrew James,Arizona,Item 4,159,4,636,,,,,,,,,,
1620,05-06-2019,9,Company I,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
1621,05-06-2019,4,Company D,Ben Wallace,Texas,Item 4,159,2,318,,,,,,,,,,
1622,05-06-2019,11,Company K,Michael Fox,New Mexico,Item 5,289,2,578,,,,,,,,,,
1623,05-06-2019,2,Company B,Anna Weber,Texas,Item 4,159,1,159,,,,,,,,,,
1624,06-06-2019,6,Company F,Laura Larsen,California,Item 5,289,1,289,,,,,,,,,,
1625,06-06-2019,14,Company N,Anne Lee,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1626,06-06-2019,15,Company O,Michael Fox,New Mexico,Item 2,199,6,1194,,,,,,,,,,
1627,06-06-2019,5,Company E,Ben Wallace,Texas,Item 1,399,6,2394,,,,,,,,,,
1628,06-06-2019,17,Company Q,Andrew James,Arizona,Item 4,159,7,1113,,,,,,,,,,
1629,06-06-2019,9,Company I,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
1630,06-06-2019,4,Company D,Anna Weber,Texas,Item 4,159,4,636,,,,,,,,,,
1631,06-06-2019,17,Company Q,Andrew James,Arizona,Item 3,69,7,483,,,,,,,,,,
1632,06-06-2019,1,Company A,Ben Wallace,Texas,Item 1,399,0,0,,,,,,,,,,
1633,06-06-2019,15,Company O,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
1634,06-06-2019,2,Company B,Anna Weber,Texas,Item 4,159,8,1272,,,,,,,,,,
1635,06-06-2019,3,Company C,Anna Weber,Texas,Item 5,289,9,2601,,,,,,,,,,
1636,07-06-2019,2,Company B,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
1637,08-06-2019,10,Company J,Laura Larsen,California,Item 1,399,5,1995,,,,,,,,,,
1638,08-06-2019,4,Company D,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1639,08-06-2019,20,Company T,Oscar Knox,Arizona,Item 1,399,6,2394,,,,,,,,,,
1640,08-06-2019,19,Company S,Oscar Knox,Arizona,Item 3,69,5,345,,,,,,,,,,
1641,08-06-2019,13,Company M,Michael Fox,New Mexico,Item 4,159,2,318,,,,,,,,,,
1642,08-06-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,9,3591,,,,,,,,,,
1643,08-06-2019,7,Company G,Laura Larsen,California,Item 2,199,9,1791,,,,,,,,,,
1644,09-06-2019,4,Company D,Anna Weber,Texas,Item 1,399,6,2394,,,,,,,,,,
1645,09-06-2019,11,Company K,Michael Fox,New Mexico,Item 1,399,3,1197,,,,,,,,,,
1646,10-06-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,4,796,,,,,,,,,,
1647,10-06-2019,13,Company M,Anne Lee,New Mexico,Item 4,159,9,1431,,,,,,,,,,
1648,10-06-2019,1,Company A,Ben Wallace,Texas,Item 1,399,2,798,,,,,,,,,,
1649,11-06-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,0,0,,,,,,,,,,
1650,11-06-2019,9,Company I,Kim Fishman,California,Item 1,399,3,1197,,,,,,,,,,
1651,11-06-2019,20,Company T,Andrew James,Arizona,Item 3,69,0,0,,,,,,,,,,
1652,11-06-2019,9,Company I,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
1653,12-06-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1654,13-06-2019,3,Company C,Anna Weber,Texas,Item 1,399,5,1995,,,,,,,,,,
1655,14-06-2019,17,Company Q,Andrew James,Arizona,Item 2,199,8,1592,,,,,,,,,,
1656,14-06-2019,16,Company P,Andrew James,Arizona,Item 5,289,9,2601,,,,,,,,,,
1657,14-06-2019,10,Company J,Laura Larsen,California,Item 1,399,8,3192,,,,,,,,,,
1658,14-06-2019,3,Company C,Anna Weber,Texas,Item 1,399,8,3192,,,,,,,,,,
1659,14-06-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,4,276,,,,,,,,,,
1660,15-06-2019,13,Company M,Michael Fox,New Mexico,Item 5,289,4,1156,,,,,,,,,,
1661,15-06-2019,9,Company I,Kim Fishman,California,Item 3,69,5,345,,,,,,,,,,
1662,15-06-2019,20,Company T,Andrew James,Arizona,Item 3,69,8,552,,,,,,,,,,
1663,15-06-2019,2,Company B,Anna Weber,Texas,Item 5,289,5,1445,,,,,,,,,,
1664,15-06-2019,13,Company M,Anne Lee,New Mexico,Item 1,399,7,2793,,,,,,,,,,
1665,15-06-2019,17,Company Q,Andrew James,Arizona,Item 2,199,3,597,,,,,,,,,,
1666,16-06-2019,20,Company T,Andrew James,Arizona,Item 2,199,7,1393,,,,,,,,,,
1667,16-06-2019,8,Company H,Laura Larsen,California,Item 1,399,2,798,,,,,,,,,,
1668,16-06-2019,16,Company P,Oscar Knox,Arizona,Item 4,159,3,477,,,,,,,,,,
1669,16-06-2019,18,Company R,Andrew James,Arizona,Item 3,69,8,552,,,,,,,,,,
1670,17-06-2019,1,Company A,Anna Weber,Texas,Item 5,289,5,1445,,,,,,,,,,
1671,17-06-2019,17,Company Q,Andrew James,Arizona,Item 5,289,1,289,,,,,,,,,,
1672,17-06-2019,4,Company D,Ben Wallace,Texas,Item 3,69,8,552,,,,,,,,,,
1673,17-06-2019,18,Company R,Oscar Knox,Arizona,Item 4,159,6,954,,,,,,,,,,
1674,18-06-2019,17,Company Q,Andrew James,Arizona,Item 1,399,3,1197,,,,,,,,,,
1675,19-06-2019,13,Company M,Michael Fox,New Mexico,Item 2,199,0,0,,,,,,,,,,
1676,19-06-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1677,19-06-2019,14,Company N,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
1678,20-06-2019,6,Company F,Kim Fishman,California,Item 4,159,2,318,,,,,,,,,,
1679,21-06-2019,20,Company T,Oscar Knox,Arizona,Item 2,199,7,1393,,,,,,,,,,
1680,22-06-2019,4,Company D,Anna Weber,Texas,Item 4,159,5,795,,,,,,,,,,
1681,22-06-2019,6,Company F,Laura Larsen,California,Item 3,69,5,345,,,,,,,,,,
1682,22-06-2019,3,Company C,Ben Wallace,Texas,Item 2,199,5,995,,,,,,,,,,
1683,22-06-2019,9,Company I,Laura Larsen,California,Item 4,159,4,636,,,,,,,,,,
1684,22-06-2019,12,Company L,Anne Lee,New Mexico,Item 4,159,2,318,,,,,,,,,,
1685,22-06-2019,3,Company C,Anna Weber,Texas,Item 4,159,8,1272,,,,,,,,,,
1686,23-06-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,4,636,,,,,,,,,,
1687,23-06-2019,9,Company I,Kim Fishman,California,Item 4,159,8,1272,,,,,,,,,,
1688,24-06-2019,13,Company M,Michael Fox,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1689,25-06-2019,16,Company P,Andrew James,Arizona,Item 1,399,6,2394,,,,,,,,,,
1690,26-06-2019,7,Company G,Laura Larsen,California,Item 1,399,4,1596,,,,,,,,,,
1691,26-06-2019,2,Company B,Ben Wallace,Texas,Item 5,289,7,2023,,,,,,,,,,
1692,27-06-2019,9,Company I,Kim Fishman,California,Item 3,69,3,207,,,,,,,,,,
1693,28-06-2019,20,Company T,Andrew James,Arizona,Item 5,289,8,2312,,,,,,,,,,
1694,29-06-2019,9,Company I,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1695,29-06-2019,8,Company H,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1696,30-06-2019,9,Company I,Kim Fishman,California,Item 4,159,7,1113,,,,,,,,,,
1697,01-07-2019,14,Company N,Michael Fox,New Mexico,Item 3,69,8,552,,,,,,,,,,
1698,02-07-2019,8,Company H,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1699,02-07-2019,11,Company K,Michael Fox,New Mexico,Item 4,159,0,0,,,,,,,,,,
1700,03-07-2019,12,Company L,Michael Fox,New Mexico,Item 5,289,5,1445,,,,,,,,,,
1701,04-07-2019,16,Company P,Andrew James,Arizona,Item 1,399,4,1596,,,,,,,,,,
1702,05-07-2019,8,Company H,Kim Fishman,California,Item 2,199,5,995,,,,,,,,,,
1703,05-07-2019,5,Company E,Anna Weber,Texas,Item 1,399,7,2793,,,,,,,,,,
1704,06-07-2019,18,Company R,Andrew James,Arizona,Item 4,159,0,0,,,,,,,,,,
1705,07-07-2019,9,Company I,Kim Fishman,California,Item 2,199,2,398,,,,,,,,,,
1706,08-07-2019,7,Company G,Laura Larsen,California,Item 3,69,3,207,,,,,,,,,,
1707,09-07-2019,19,Company S,Andrew James,Arizona,Item 4,159,0,0,,,,,,,,,,
1708,10-07-2019,5,Company E,Anna Weber,Texas,Item 2,199,3,597,,,,,,,,,,
1709,10-07-2019,8,Company H,Laura Larsen,California,Item 2,199,6,1194,,,,,,,,,,
1710,10-07-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,0,0,,,,,,,,,,
1711,10-07-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,2,138,,,,,,,,,,
1712,11-07-2019,5,Company E,Anna Weber,Texas,Item 4,159,7,1113,,,,,,,,,,
1713,11-07-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,9,3591,,,,,,,,,,
1714,12-07-2019,13,Company M,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
1715,12-07-2019,5,Company E,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
1716,12-07-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,1,399,,,,,,,,,,
1717,12-07-2019,11,Company K,Michael Fox,New Mexico,Item 3,69,1,69,,,,,,,,,,
1718,12-07-2019,7,Company G,Kim Fishman,California,Item 4,159,8,1272,,,,,,,,,,
1719,12-07-2019,5,Company E,Ben Wallace,Texas,Item 5,289,0,0,,,,,,,,,,
1720,12-07-2019,1,Company A,Ben Wallace,Texas,Item 5,289,3,867,,,,,,,,,,
